antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,antecedents_str,consequents_str,n_antecedentes,explicacao_natural
"frozenset({'ctx_fase_dia_Plena_Noite', 'ctx_condicao_metereologica_Céu_Claro'})",frozenset({'desfecho_Fatal'}),0.194654076359716,0.0782928733410164,0.023235064500539054,0.1193659281894576,1.5246078358823456,0.007995037554795277,"ctx_condicao_metereologica_Céu_Claro, ctx_fase_dia_Plena_Noite",desfecho_Fatal,2,"Quando condicao=metereologica Céu Claro E fase=dia Plena Noite, entao desfecho fatal. [Suporte: 2.3% | Confianca: 11.9% | Lift: 1.52]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_uso_solo_Não'})",frozenset({'desfecho_Fatal'}),0.38544183798654225,0.0782928733410164,0.045949663556266035,0.11921296296296297,1.522654079174141,0.01577231455445712,"ctx_tipo_pista_Simples, ctx_uso_solo_Não",desfecho_Fatal,2,"Quando tipo=pista Simples E uso=solo Não, entao desfecho fatal. [Suporte: 4.6% | Confianca: 11.9% | Lift: 1.52]"
"frozenset({'ctx_fase_dia_Plena_Noite', 'ctx_fim_de_semana_Sim'})",frozenset({'desfecho_Fatal'}),0.11431651734265215,0.0782928733410164,0.01330904494590877,0.11642276422764228,1.487016113465978,0.004358876332814402,"ctx_fase_dia_Plena_Noite, ctx_fim_de_semana_Sim",desfecho_Fatal,2,"Quando fase=dia Plena Noite E fim=de semana Sim, entao desfecho fatal. [Suporte: 1.3% | Confianca: 11.6% | Lift: 1.49]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_fim_de_semana_Sim'})",frozenset({'desfecho_Fatal'}),0.17060113758875795,0.0782928733410164,0.019517454180452806,0.11440400958814557,1.4612314595971168,0.006160600923382869,"ctx_fim_de_semana_Sim, ctx_tipo_pista_Simples",desfecho_Fatal,2,"Quando fim=de semana Sim E tipo=pista Simples, entao desfecho fatal. [Suporte: 2.0% | Confianca: 11.4% | Lift: 1.46]"
"frozenset({'ctx_fase_dia_Plena_Noite', 'ctx_tracado_via_Reta'})",frozenset({'desfecho_Fatal'}),0.13978214803524294,0.0782928733410164,0.01598572437637087,0.11436170212765957,1.4606910852478228,0.005041778364912389,"ctx_fase_dia_Plena_Noite, ctx_tracado_via_Reta",desfecho_Fatal,2,"Quando fase=dia Plena Noite E tracado=via Reta, entao desfecho fatal. [Suporte: 1.6% | Confianca: 11.4% | Lift: 1.46]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Velocidade_Incompatível'})",frozenset({'desfecho_Fatal'}),0.059481765121379974,0.0782928733410164,0.006654522472954385,0.11187500000000002,1.4289295465337135,0.0019975241702060963,"ctx_causa_acidente_Velocidade_Incompatível, ctx_tipo_pista_Simples",desfecho_Fatal,2,"Quando causa=acidente Velocidade Incompatível E tipo=pista Simples, entao desfecho fatal. [Suporte: 0.7% | Confianca: 11.2% | Lift: 1.43]"
frozenset({'ctx_fase_dia_Plena_Noite'}),frozenset({'desfecho_Fatal'}),0.30952823525038103,0.0782928733410164,0.03453659987360125,0.11157818880614942,1.4251385093526179,0.01030274495567484,ctx_fase_dia_Plena_Noite,desfecho_Fatal,1,"Quando fase=dia Plena Noite, entao desfecho fatal. [Suporte: 3.5% | Confianca: 11.2% | Lift: 1.43]"
frozenset({'ctx_tracado_via_Curva;Declive'}),frozenset({'desfecho_Fatal'}),0.048217405851518645,0.0782928733410164,0.005204654448120748,0.1079414032382421,1.3786874670966165,0.0014295751989554161,ctx_tracado_via_Curva;Declive,desfecho_Fatal,1,"Quando tracado=via Curva;Declive, entao desfecho fatal. [Suporte: 0.5% | Confianca: 10.8% | Lift: 1.38]"
"frozenset({'ctx_uso_solo_Não', 'ctx_tracado_via_Reta', 'ctx_fim_de_semana_Sim'})",frozenset({'desfecho_Fatal'}),0.09137886166772,0.0782928733410164,0.009665786832224247,0.10577705451586655,1.351043204853891,0.0025114731896271874,"ctx_fim_de_semana_Sim, ctx_tracado_via_Reta, ctx_uso_solo_Não",desfecho_Fatal,3,"Quando fim=de semana Sim E tracado=via Reta E uso=solo Não, entao desfecho fatal. [Suporte: 1.0% | Confianca: 10.6% | Lift: 1.35]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_condicao_metereologica_Céu_Claro'})",frozenset({'desfecho_Fatal'}),0.30525298338228185,0.0782928733410164,0.031822744339938286,0.10425039581049811,1.3315438731750184,0.00792361117502191,"ctx_condicao_metereologica_Céu_Claro, ctx_tipo_pista_Simples",desfecho_Fatal,2,"Quando condicao=metereologica Céu Claro E tipo=pista Simples, entao desfecho fatal. [Suporte: 3.2% | Confianca: 10.4% | Lift: 1.33]"
"frozenset({'ctx_uso_solo_Não', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_fim_de_semana_Sim'})",frozenset({'desfecho_Fatal'}),0.13896427376482398,0.0782928733410164,0.01434997583553292,0.10326377742108078,1.3189422359210123,0.003470063550737229,"ctx_condicao_metereologica_Céu_Claro, ctx_fim_de_semana_Sim, ctx_uso_solo_Não",desfecho_Fatal,3,"Quando condicao=metereologica Céu Claro E fim=de semana Sim E uso=solo Não, entao desfecho fatal. [Suporte: 1.4% | Confianca: 10.3% | Lift: 1.32]"
frozenset({'ctx_tipo_pista_Simples'}),frozenset({'desfecho_Fatal'}),0.509610022677423,0.0782928733410164,0.05186066396520317,0.10176539247154946,1.2998040323324829,0.0119618310064072,ctx_tipo_pista_Simples,desfecho_Fatal,1,"Quando tipo=pista Simples, entao desfecho fatal. [Suporte: 5.2% | Confianca: 10.2% | Lift: 1.30]"
"frozenset({'ctx_uso_solo_Não', 'ctx_fim_de_semana_Sim'})",frozenset({'desfecho_Fatal'}),0.23926540020075096,0.0782928733410164,0.023755529945351128,0.0992852703542573,1.2681265371600983,0.005022754272546136,"ctx_fim_de_semana_Sim, ctx_uso_solo_Não",desfecho_Fatal,2,"Quando fim=de semana Sim E uso=solo Não, entao desfecho fatal. [Suporte: 2.4% | Confianca: 9.9% | Lift: 1.27]"
"frozenset({'ctx_uso_solo_Não', 'ctx_condicao_metereologica_Céu_Claro'})",frozenset({'desfecho_Fatal'}),0.4033978958325588,0.0782928733410164,0.039741254321722,0.09851626578195559,1.2583043842681974,0.008158073957270945,"ctx_condicao_metereologica_Céu_Claro, ctx_uso_solo_Não",desfecho_Fatal,2,"Quando condicao=metereologica Céu Claro E uso=solo Não, entao desfecho fatal. [Suporte: 4.0% | Confianca: 9.9% | Lift: 1.26]"
"frozenset({'ctx_fim_de_semana_Sim', 'ctx_condicao_metereologica_Nublado'})",frozenset({'desfecho_Fatal'}),0.05163760734599799,0.0782928733410164,0.005018773932116436,0.09719222462203025,1.2413929962526078,0.0009759172805430772,"ctx_condicao_metereologica_Nublado, ctx_fim_de_semana_Sim",desfecho_Fatal,2,"Quando condicao=metereologica Nublado E fim=de semana Sim, entao desfecho fatal. [Suporte: 0.5% | Confianca: 9.7% | Lift: 1.24]"
"frozenset({'ctx_uso_solo_Não', 'ctx_condicao_metereologica_Nublado'})",frozenset({'desfecho_Fatal'}),0.11212312725380126,0.0782928733410164,0.010446484999442358,0.09316976127320954,1.1900158634796123,0.0016680431987618326,"ctx_condicao_metereologica_Nublado, ctx_uso_solo_Não",desfecho_Fatal,2,"Quando condicao=metereologica Nublado E uso=solo Não, entao desfecho fatal. [Suporte: 1.0% | Confianca: 9.3% | Lift: 1.19]"
frozenset({'ctx_uso_solo_Não'}),frozenset({'desfecho_Fatal'}),0.6989479162794155,0.0782928733410164,0.06450053905349641,0.09228232540822297,1.1786810404348478,0.009777898372264796,ctx_uso_solo_Não,desfecho_Fatal,1,"Quando uso=solo Não, entao desfecho fatal. [Suporte: 6.5% | Confianca: 9.2% | Lift: 1.18]"
"frozenset({'ctx_tracado_via_Reta', 'ctx_fim_de_semana_Sim'})",frozenset({'desfecho_Fatal'}),0.13372244321350235,0.0782928733410164,0.012045057437079445,0.09007506255212677,1.150488655075811,0.0015755431277134479,"ctx_fim_de_semana_Sim, ctx_tracado_via_Reta",desfecho_Fatal,2,"Quando fim=de semana Sim E tracado=via Reta, entao desfecho fatal. [Suporte: 1.2% | Confianca: 9.0% | Lift: 1.15]"
"frozenset({'ctx_condicao_metereologica_Céu_Claro', 'ctx_fim_de_semana_Sim'})",frozenset({'desfecho_Fatal'}),0.1978140451317893,0.0782928733410164,0.017695825123610544,0.08945686900958466,1.1425927442966846,0.002208395143033264,"ctx_condicao_metereologica_Céu_Claro, ctx_fim_de_semana_Sim",desfecho_Fatal,2,"Quando condicao=metereologica Céu Claro E fim=de semana Sim, entao desfecho fatal. [Suporte: 1.8% | Confianca: 8.9% | Lift: 1.14]"
frozenset({'ctx_fim_de_semana_Sim'}),frozenset({'desfecho_Fatal'}),0.32517937469794417,0.0782928733410164,0.028328190639057213,0.08711558248542357,1.1126885343188075,0.0028689630427201594,ctx_fim_de_semana_Sim,desfecho_Fatal,1,"Quando fim=de semana Sim, entao desfecho fatal. [Suporte: 2.8% | Confianca: 8.7% | Lift: 1.11]"
"frozenset({'ctx_condicao_metereologica_Céu_Claro', 'ctx_causa_acidente_Velocidade_Incompatível'})",frozenset({'desfecho_Fatal'}),0.06174950741663259,0.0782928733410164,0.005353358860924198,0.08669476219145093,1.107313584134776,0.0005188124978836306,"ctx_causa_acidente_Velocidade_Incompatível, ctx_condicao_metereologica_Céu_Claro",desfecho_Fatal,2,"Quando causa=acidente Velocidade Incompatível E condicao=metereologica Céu Claro, entao desfecho fatal. [Suporte: 0.5% | Confianca: 8.7% | Lift: 1.11]"
"frozenset({'ctx_condicao_metereologica_Céu_Claro', 'ctx_tracado_via_Curva'})",frozenset({'desfecho_Fatal'}),0.09130450946131827,0.0782928733410164,0.007658277259377672,0.08387622149837133,1.0713136192234998,0.0005097848646590476,"ctx_condicao_metereologica_Céu_Claro, ctx_tracado_via_Curva",desfecho_Fatal,2,"Quando condicao=metereologica Céu Claro E tracado=via Curva, entao desfecho fatal. [Suporte: 0.8% | Confianca: 8.4% | Lift: 1.07]"
frozenset({'ctx_causa_acidente_Velocidade_Incompatível'}),frozenset({'desfecho_Fatal'}),0.12818320383657386,0.0782928733410164,0.010743893825049259,0.0838167053364269,1.0705534457951318,0.0007080624826266944,ctx_causa_acidente_Velocidade_Incompatível,desfecho_Fatal,1,"Quando causa=acidente Velocidade Incompatível, entao desfecho fatal. [Suporte: 1.1% | Confianca: 8.4% | Lift: 1.07]"
"frozenset({'ctx_tracado_via_Reta', 'ctx_condicao_metereologica_Nublado'})",frozenset({'desfecho_Fatal'}),0.06327372764786796,0.0782928733410164,0.005279006654522473,0.08343125734430082,1.0656302902679713,0.0003251247099739802,"ctx_condicao_metereologica_Nublado, ctx_tracado_via_Reta",desfecho_Fatal,2,"Quando condicao=metereologica Nublado E tracado=via Reta, entao desfecho fatal. [Suporte: 0.5% | Confianca: 8.3% | Lift: 1.07]"
