support,itemsets
0.005428460643660334,"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'ctx_uso_solo_Sim', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_tipo_pista_Simples', 'ctx_fim_de_semana_Sim', 'desfecho_Ferido'})"
0.0058162078324932144,"frozenset({'ctx_uso_solo_Sim', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_fase_dia_Pleno_dia', 'ctx_fim_de_semana_Sim', 'desfecho_Ferido'})"
0.006203955021326095,"frozenset({'ctx_uso_solo_Sim', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_fim_de_semana_Sim', 'desfecho_Ferido'})"
0.006203955021326095,"frozenset({'desfecho_Ferido', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_fim_de_semana_Sim', 'ctx_tracado_via_Reta'})"
0.011244668476153548,"frozenset({'desfecho_Ferido', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_fim_de_semana_Sim'})"
0.009305932531989143,"frozenset({'ctx_tipo_pista_Simples', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_fim_de_semana_Sim'})"
0.008530438154323382,"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_fim_de_semana_Sim'})"
0.008918185343156262,"frozenset({'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_tipo_pista_Simples', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_fim_de_semana_Sim', 'desfecho_Ferido'})"
0.0077549437766576195,"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_fim_de_semana_Sim', 'desfecho_Ferido'})"
0.007367196587824738,"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_tipo_pista_Simples', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_fim_de_semana_Sim'})"
0.006979449398991857,"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_tipo_pista_Simples', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_fim_de_semana_Sim', 'desfecho_Ferido'})"
0.010081426909654904,"frozenset({'desfecho_Ferido', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_fim_de_semana_Sim', 'ctx_uso_solo_Não'})"
0.008918185343156262,"frozenset({'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_fim_de_semana_Sim', 'ctx_uso_solo_Não'})"
0.006979449398991857,"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_fim_de_semana_Sim', 'ctx_uso_solo_Não'})"
0.0058162078324932144,"frozenset({'ctx_condicao_metereologica_Céu_Claro', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_fim_de_semana_Sim', 'ctx_uso_solo_Não'})"
0.006203955021326095,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_fim_de_semana_Sim', 'ctx_uso_solo_Não'})"
0.008530438154323382,"frozenset({'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_tipo_pista_Simples', 'ctx_fim_de_semana_Sim', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.006591702210158977,"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_tipo_pista_Simples', 'ctx_fim_de_semana_Sim', 'ctx_uso_solo_Não'})"
0.006203955021326095,"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_fim_de_semana_Sim', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.006203955021326095,"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_tipo_pista_Simples', 'ctx_fim_de_semana_Sim', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.005040713454827452,"frozenset({'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_fim_de_semana_Sim', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.005428460643660334,"frozenset({'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_fase_dia_Pleno_dia', 'ctx_fim_de_semana_Sim', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.005040713454827452,"frozenset({'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_fase_dia_Pleno_dia', 'ctx_tipo_pista_Simples', 'ctx_fim_de_semana_Sim', 'ctx_uso_solo_Não'})"
0.013958898797983715,"frozenset({'desfecho_Ferido', 'ctx_condicao_metereologica_Nublado', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos'})"
0.009305932531989143,"frozenset({'ctx_condicao_metereologica_Nublado', 'ctx_fim_de_semana_Não', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos'})"
0.008918185343156262,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_condicao_metereologica_Nublado', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos'})"
0.008530438154323382,"frozenset({'ctx_condicao_metereologica_Nublado', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_uso_solo_Não'})"
0.008530438154323382,"frozenset({'ctx_condicao_metereologica_Nublado', 'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos'})"
0.0077549437766576195,"frozenset({'ctx_condicao_metereologica_Nublado', 'ctx_tipo_acidente_Colisão_transversal', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos'})"
0.005040713454827452,"frozenset({'ctx_condicao_metereologica_Nublado', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_tipo_pista_Dupla'})"
0.005428460643660334,"frozenset({'ctx_condicao_metereologica_Nublado', 'ctx_uso_solo_Sim', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos'})"
0.009305932531989143,"frozenset({'desfecho_Ferido', 'ctx_condicao_metereologica_Nublado', 'ctx_fim_de_semana_Não', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos'})"
0.008918185343156262,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_condicao_metereologica_Nublado', 'desfecho_Ferido', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos'})"
0.006979449398991857,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_condicao_metereologica_Nublado', 'ctx_fim_de_semana_Não', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos'})"
0.006979449398991857,"frozenset({'ctx_fim_de_semana_Não', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_fase_dia_Pleno_dia', 'desfecho_Ferido', 'ctx_condicao_metereologica_Nublado'})"
0.008530438154323382,"frozenset({'desfecho_Ferido', 'ctx_condicao_metereologica_Nublado', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_uso_solo_Não'})"
0.006591702210158977,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_condicao_metereologica_Nublado', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_uso_solo_Não'})"
0.0058162078324932144,"frozenset({'ctx_condicao_metereologica_Nublado', 'ctx_fim_de_semana_Não', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_uso_solo_Não'})"
0.006591702210158977,"frozenset({'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_fase_dia_Pleno_dia', 'desfecho_Ferido', 'ctx_condicao_metereologica_Nublado', 'ctx_uso_solo_Não'})"
0.0058162078324932144,"frozenset({'ctx_fim_de_semana_Não', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_condicao_metereologica_Nublado', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.005040713454827452,"frozenset({'ctx_fim_de_semana_Não', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_fase_dia_Pleno_dia', 'ctx_condicao_metereologica_Nublado', 'ctx_uso_solo_Não'})"
0.005040713454827452,"frozenset({'ctx_fim_de_semana_Não', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_fase_dia_Pleno_dia', 'desfecho_Ferido', 'ctx_condicao_metereologica_Nublado', 'ctx_uso_solo_Não'})"
0.008530438154323382,"frozenset({'desfecho_Ferido', 'ctx_condicao_metereologica_Nublado', 'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos'})"
0.0058162078324932144,"frozenset({'ctx_condicao_metereologica_Nublado', 'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_uso_solo_Não'})"
0.005428460643660334,"frozenset({'ctx_condicao_metereologica_Nublado', 'ctx_tipo_pista_Simples', 'ctx_fim_de_semana_Não', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos'})"
0.0058162078324932144,"frozenset({'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_condicao_metereologica_Nublado', 'ctx_tipo_pista_Simples', 'desfecho_Ferido', 'ctx_uso_solo_Não'})"
0.005428460643660334,"frozenset({'ctx_fim_de_semana_Não', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_condicao_metereologica_Nublado', 'ctx_tipo_pista_Simples', 'desfecho_Ferido'})"
0.0077549437766576195,"frozenset({'desfecho_Ferido', 'ctx_condicao_metereologica_Nublado', 'ctx_tipo_acidente_Colisão_transversal', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos'})"
0.0058162078324932144,"frozenset({'ctx_condicao_metereologica_Nublado', 'ctx_tipo_pista_Simples', 'ctx_tipo_acidente_Colisão_transversal', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos'})"
0.005040713454827452,"frozenset({'ctx_condicao_metereologica_Nublado', 'ctx_fim_de_semana_Não', 'ctx_tipo_acidente_Colisão_transversal', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos'})"
0.0058162078324932144,"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_condicao_metereologica_Nublado', 'ctx_tipo_pista_Simples', 'desfecho_Ferido'})"
0.005040713454827452,"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'ctx_fim_de_semana_Não', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_condicao_metereologica_Nublado', 'desfecho_Ferido'})"
0.005040713454827452,"frozenset({'desfecho_Ferido', 'ctx_condicao_metereologica_Nublado', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_tipo_pista_Dupla'})"
0.005428460643660334,"frozenset({'desfecho_Ferido', 'ctx_condicao_metereologica_Nublado', 'ctx_uso_solo_Sim', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos'})"
0.006203955021326095,"frozenset({'ctx_condicao_metereologica_Chuva', 'desfecho_Ferido', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos'})"
0.0058162078324932144,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_fim_de_semana_Não', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos'})"
0.005428460643660334,"frozenset({'ctx_condicao_metereologica_Chuva', 'ctx_fim_de_semana_Não', 'desfecho_Ferido', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos'})"
0.010081426909654904,"frozenset({'desfecho_Ferido', 'ctx_tipo_acidente_Colisão_lateral_mesmo_sentido', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos'})"
0.007367196587824738,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_tipo_acidente_Colisão_lateral_mesmo_sentido', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos'})"
0.006979449398991857,"frozenset({'ctx_fim_de_semana_Não', 'ctx_tipo_acidente_Colisão_lateral_mesmo_sentido', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos'})"
0.006591702210158977,"frozenset({'ctx_tipo_acidente_Colisão_lateral_mesmo_sentido', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos'})"
0.006203955021326095,"frozenset({'ctx_tipo_acidente_Colisão_lateral_mesmo_sentido', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_tracado_via_Reta'})"
0.005040713454827452,"frozenset({'ctx_tipo_acidente_Colisão_lateral_mesmo_sentido', 'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos'})"
0.0058162078324932144,"frozenset({'ctx_tipo_acidente_Colisão_lateral_mesmo_sentido', 'ctx_uso_solo_Sim', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos'})"
0.007367196587824738,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_tipo_acidente_Colisão_lateral_mesmo_sentido', 'desfecho_Ferido', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos'})"
0.006979449398991857,"frozenset({'desfecho_Ferido', 'ctx_fim_de_semana_Não', 'ctx_tipo_acidente_Colisão_lateral_mesmo_sentido', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos'})"
0.005428460643660334,"frozenset({'ctx_fase_dia_Pleno_dia', 'ctx_fim_de_semana_Não', 'ctx_tipo_acidente_Colisão_lateral_mesmo_sentido', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos'})"
0.005428460643660334,"frozenset({'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_fase_dia_Pleno_dia', 'desfecho_Ferido', 'ctx_tipo_acidente_Colisão_lateral_mesmo_sentido', 'ctx_fim_de_semana_Não'})"
0.006591702210158977,"frozenset({'desfecho_Ferido', 'ctx_tipo_acidente_Colisão_lateral_mesmo_sentido', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos'})"
0.006203955021326095,"frozenset({'desfecho_Ferido', 'ctx_tipo_acidente_Colisão_lateral_mesmo_sentido', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_tracado_via_Reta'})"
0.005040713454827452,"frozenset({'desfecho_Ferido', 'ctx_tipo_acidente_Colisão_lateral_mesmo_sentido', 'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos'})"
0.0058162078324932144,"frozenset({'desfecho_Ferido', 'ctx_tipo_acidente_Colisão_lateral_mesmo_sentido', 'ctx_uso_solo_Sim', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos'})"
0.032958511050794885,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fim_de_semana_Não'})"
0.027142303218301668,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_tracado_via_Reta'})"
0.027142303218301668,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_condicao_metereologica_Céu_Claro'})"
0.026366808840635907,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fase_dia_Plena_Noite'})"
0.0244280728964715,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_tipo_pista_Dupla'})"
0.022101589763474216,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_uso_solo_Não'})"
0.013958898797983715,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'desfecho_Fatal'})"
0.030632027917797598,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'desfecho_Ferido'})"
0.017448623497479644,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_tipo_pista_Simples'})"
0.011632415664986429,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fim_de_semana_Sim'})"
0.022489336952307096,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_uso_solo_Sim'})"
0.015897634742148118,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fase_dia_Pleno_dia'})"
0.005428460643660334,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_tracado_via_Curva'})"
0.008530438154323382,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_condicao_metereologica_Nublado'})"
0.02093834819697557,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fim_de_semana_Não', 'ctx_tracado_via_Reta'})"
0.02055060100814269,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'desfecho_Ferido', 'ctx_tracado_via_Reta'})"
0.015897634742148118,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fim_de_semana_Não', 'desfecho_Ferido', 'ctx_tracado_via_Reta'})"
0.019387359441644048,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fim_de_semana_Não', 'ctx_condicao_metereologica_Céu_Claro'})"
0.017448623497479644,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_tracado_via_Reta'})"
0.018999612252811167,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'desfecho_Ferido', 'ctx_condicao_metereologica_Céu_Claro'})"
0.013571151609150834,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fim_de_semana_Não', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_tracado_via_Reta'})"
0.013571151609150834,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'desfecho_Ferido', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_tracado_via_Reta'})"
0.010856921287320668,"frozenset({'ctx_fim_de_semana_Não', 'ctx_tracado_via_Reta', 'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_condicao_metereologica_Céu_Claro', 'desfecho_Ferido'})"
0.015509887553315239,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fim_de_semana_Não', 'desfecho_Ferido', 'ctx_condicao_metereologica_Céu_Claro'})"
0.018224117875145406,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fase_dia_Plena_Noite', 'ctx_tracado_via_Reta'})"
0.018224117875145406,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fim_de_semana_Não', 'ctx_fase_dia_Plena_Noite'})"
0.015122140364482357,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fase_dia_Plena_Noite', 'ctx_condicao_metereologica_Céu_Claro'})"
0.016673129119813883,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'desfecho_Ferido', 'ctx_fase_dia_Plena_Noite'})"
0.012795657231485071,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fim_de_semana_Não', 'ctx_fase_dia_Plena_Noite', 'ctx_tracado_via_Reta'})"
0.011244668476153548,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fase_dia_Plena_Noite', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_tracado_via_Reta'})"
0.010081426909654904,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fim_de_semana_Não', 'ctx_fase_dia_Plena_Noite', 'ctx_condicao_metereologica_Céu_Claro'})"
0.009305932531989143,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fase_dia_Plena_Noite', 'desfecho_Ferido', 'ctx_condicao_metereologica_Céu_Claro'})"
0.0081426909654905,"frozenset({'ctx_tracado_via_Reta', 'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fase_dia_Plena_Noite', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_fim_de_semana_Não'})"
0.0077549437766576195,"frozenset({'ctx_tracado_via_Reta', 'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fase_dia_Plena_Noite', 'ctx_condicao_metereologica_Céu_Claro', 'desfecho_Ferido'})"
0.006979449398991857,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fase_dia_Plena_Noite', 'ctx_condicao_metereologica_Céu_Claro', 'desfecho_Ferido', 'ctx_fim_de_semana_Não'})"
0.0058162078324932144,"frozenset({'ctx_tracado_via_Reta', 'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fase_dia_Plena_Noite', 'desfecho_Ferido', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_fim_de_semana_Não'})"
0.01240791004265219,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'desfecho_Ferido', 'ctx_fase_dia_Plena_Noite', 'ctx_tracado_via_Reta'})"
0.01202016285381931,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fim_de_semana_Não', 'desfecho_Ferido', 'ctx_fase_dia_Plena_Noite'})"
0.008530438154323382,"frozenset({'ctx_tracado_via_Reta', 'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fase_dia_Plena_Noite', 'desfecho_Ferido', 'ctx_fim_de_semana_Não'})"
0.017836370686312525,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fim_de_semana_Não', 'ctx_tipo_pista_Dupla'})"
0.015897634742148118,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fase_dia_Plena_Noite', 'ctx_tipo_pista_Dupla'})"
0.015897634742148118,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_tipo_pista_Dupla'})"
0.015897634742148118,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_tipo_pista_Dupla', 'ctx_tracado_via_Reta'})"
0.015509887553315239,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'desfecho_Ferido', 'ctx_tipo_pista_Dupla'})"
0.011244668476153548,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fim_de_semana_Não', 'ctx_fase_dia_Plena_Noite', 'ctx_tipo_pista_Dupla'})"
0.010856921287320668,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fim_de_semana_Não', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_tipo_pista_Dupla'})"
0.009693679720822024,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_fase_dia_Plena_Noite', 'ctx_tipo_pista_Dupla'})"
0.006591702210158977,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fase_dia_Plena_Noite', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_fim_de_semana_Não', 'ctx_tipo_pista_Dupla'})"
0.011632415664986429,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fase_dia_Plena_Noite', 'ctx_tipo_pista_Dupla', 'ctx_tracado_via_Reta'})"
0.011632415664986429,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fim_de_semana_Não', 'ctx_tipo_pista_Dupla', 'ctx_tracado_via_Reta'})"
0.010469174098487785,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_tipo_pista_Dupla', 'ctx_tracado_via_Reta'})"
0.0081426909654905,"frozenset({'ctx_tracado_via_Reta', 'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fase_dia_Plena_Noite', 'ctx_fim_de_semana_Não', 'ctx_tipo_pista_Dupla'})"
0.0077549437766576195,"frozenset({'ctx_tracado_via_Reta', 'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_fim_de_semana_Não', 'ctx_tipo_pista_Dupla'})"
0.007367196587824738,"frozenset({'ctx_tracado_via_Reta', 'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_fase_dia_Plena_Noite', 'ctx_tipo_pista_Dupla'})"
0.005428460643660334,"frozenset({'ctx_tracado_via_Reta', 'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fase_dia_Plena_Noite', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_fim_de_semana_Não', 'ctx_tipo_pista_Dupla'})"
0.012795657231485071,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fim_de_semana_Não', 'desfecho_Ferido', 'ctx_tipo_pista_Dupla'})"
0.011244668476153548,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'desfecho_Ferido', 'ctx_tipo_pista_Dupla', 'ctx_tracado_via_Reta'})"
0.010856921287320668,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_condicao_metereologica_Céu_Claro', 'desfecho_Ferido', 'ctx_tipo_pista_Dupla'})"
0.008918185343156262,"frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'ctx_fase_dia_Plena_Noite', 'desfecho_Ferido', 'ctx_tipo_pista_Dupla'})"
0.008530438154323382,"frozenset({'ctx_fim_de_semana_Não', 'ctx_tracado_via_Reta', 'ctx_tipo_acidente_Atropelamento_de_Pedestre', 'desfecho_Ferido', 'ctx_tipo_pista_Dupla'})"
