antecedents_str,consequents_str,support,confidence,lift,leverage,conviction,n_antecedents,n_consequents
dia_semana_domingo & gravidade_binaria_Não Fatal,classificacao_acidente_Com Vítimas Feridas & fim_de_semana_Sim & uso_solo_Não,0.09916247906197655,0.6406926406926406,3.5813998735347043,0.07147428936979705,2.2852455046315914,2,3
dia_semana_domingo & tipo_pista_Simples,fim_de_semana_Sim & gravidade_binaria_Não Fatal & uso_solo_Não,0.06432160804020101,0.761904761904762,3.575920934411501,0.04633418348021515,3.3051256281407047,2,3
dia_semana_domingo & uso_solo_Não,fim_de_semana_Sim & gravidade_binaria_Não Fatal & tipo_pista_Simples,0.06432160804020101,0.5161290322580646,3.5663082437275992,0.04628569985606425,1.7675711892797323,2,3
classificacao_acidente_Com Vítimas Feridas & dia_semana_domingo & fase_dia_Pleno dia & gravidade_binaria_Não Fatal,fim_de_semana_Sim & uso_solo_Não,0.06432160804020101,0.8240343347639487,3.5596852232567104,0.04625214290323758,4.3673816235649845,4,2
classificacao_acidente_Com Vítimas Feridas & dia_semana_domingo & fase_dia_Pleno dia,fim_de_semana_Sim & uso_solo_Não,0.06432160804020101,0.8240343347639487,3.5596852232567104,0.04625214290323758,4.3673816235649845,3,2
classificacao_acidente_Com Vítimas Feridas & dia_semana_sábado,fase_dia_Pleno dia & fim_de_semana_Sim & gravidade_binaria_Não Fatal,0.06934673366834171,0.6,3.5535714285714284,0.049832074947602334,2.077889447236181,2,3
dia_semana_domingo & tipo_pista_Simples,fim_de_semana_Sim & uso_solo_Não,0.06934673366834171,0.8214285714285714,3.5484287781682857,0.049803792833514306,4.303651591289781,2,2
classificacao_acidente_Com Vítimas Feridas & dia_semana_domingo & gravidade_binaria_Não Fatal & tipo_pista_Simples,fim_de_semana_Sim & uso_solo_Não,0.05494137353433836,0.8200000000000001,3.5422575976845154,0.03943110303050709,4.269495626279547,4,2
classificacao_acidente_Com Vítimas Feridas & dia_semana_domingo & tipo_pista_Simples,fim_de_semana_Sim & uso_solo_Não,0.05494137353433836,0.8200000000000001,3.5422575976845154,0.03943110303050709,4.269495626279547,3,2
dia_semana_domingo & gravidade_binaria_Não Fatal & tipo_pista_Simples,fim_de_semana_Sim & uso_solo_Não,0.06432160804020101,0.8170212765957447,3.5293900298672907,0.04609704019819927,4.199992209107555,3,2
dia_semana_sábado & gravidade_binaria_Não Fatal & tipo_pista_Simples,classificacao_acidente_Com Vítimas Feridas & fim_de_semana_Sim,0.05695142378559464,0.8629441624365483,3.528614143661776,0.04081153955147036,5.511942428190336,3,2
